customer_id,first_name,last_name,gender,dob,email,phone,city,state,advisor_id,risk_profile,annual_income,status,source_system,batch_id,load_date,record_created_ts,record_updated_ts
CUST00222,Vasudha,Sura,Female,1951-06-14,barora@example.net,+918468798461,Jorhat,Jharkhand,ADV0010,High,1538287,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.666069,2026-07-16 11:10:43.666069
CUST00223,Anay,Thakkar,Male,1997-09-13,ggola@example.org,+919564984187,New Delhi,Gujarat,ADV0013,Medium,333965,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.666123,2026-07-16 11:10:43.666123
CUST00224,Zayyan,Pandya,Male,1966-01-16,xbrar@example.com,+919911070030,Buxar,Haryana,ADV0020,High,2383425,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.666180,2026-07-16 11:10:43.666180
CUST00225,Upkaar,Mital,Female,1990-03-19,balaygirik@example.com,+919331782118,Burhanpur,Nagaland,ADV0008,High,1777741,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.666237,2026-07-16 11:10:43.666237
CUST00226,Vamakshi,Bhalla,Male,1987-06-21,fitantata@example.com,+918734252963,Buxar,West Bengal,ADV0007,High,1351204,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.666295,2026-07-16 11:10:43.666295
CUST00227,Girish,Wable,Male,2003-11-07,siddharthsoman@example.com,+918698305085,Aurangabad,Sikkim,ADV0004,High,465350,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.666353,2026-07-16 11:10:43.666353
CUST00228,Avni,Bali,Female,1960-12-09,amol39@example.org,+919387056244,Solapur,Jharkhand,ADV0015,Low,2730908,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.666412,2026-07-16 11:10:43.666412
CUST00229,Nicholas,Khosla,Female,1983-05-29,vzachariah@example.com,+919145461251,Vijayawada,Mizoram,ADV0005,Low,1537782,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.666473,2026-07-16 11:10:43.666473
CUST00230,Hiral,Bera,Female,1956-03-15,faqidoak@example.net,+919210405862,Khammam,Andhra Pradesh,ADV0014,Low,1142194,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.666543,2026-07-16 11:10:43.666543
CUST00231,Anjali,Seshadri,Male,1978-12-29,keya62@example.net,+919378046814,Guwahati,Tripura,ADV0018,Medium,2526556,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.666603,2026-07-16 11:10:43.666603
CUST00232,Chakrika,Koshy,Female,1991-11-25,loyalmitesh@example.com,+919566852761,Pali,Karnataka,ADV0006,Medium,2321016,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.666662,2026-07-16 11:10:43.666662
CUST00233,Jalsa,Chhabra,Female,1955-11-05,sai54@example.org,+919206447974,Chandigarh,Goa,ADV0011,Low,2264324,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.666717,2026-07-16 11:10:43.666717
CUST00234,Raagini,Sen,Male,1982-11-04,bchauhan@example.org,+916604546780,Begusarai,Assam,ADV0008,High,1966864,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.666786,2026-07-16 11:10:43.666786
CUST00235,Ekta,Rajan,Female,1951-04-03,xrama@example.org,+916387847884,Aurangabad,Mizoram,ADV0013,Low,1409219,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.666843,2026-07-16 11:10:43.666843
CUST00236,Omkaar,Rai,Male,1960-05-14,charvi47@example.org,+917953291127,Rourkela,Maharashtra,ADV0012,High,1399584,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.666901,2026-07-16 11:10:43.666901
CUST00237,Anya,Sama,Female,1967-12-04,patelzayan@example.org,+919532255403,Hindupur,Punjab,ADV0012,Low,1280720,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.666959,2026-07-16 11:10:43.666959
CUST00238,Rohan,Shankar,Female,1956-09-28,abeer65@example.net,+916107480046,Ozhukarai,Manipur,ADV0020,High,1675758,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.667014,2026-07-16 11:10:43.667014
CUST00239,Gaurika,Sani,Male,1997-11-01,charitanagi@example.net,+918781645815,Nangloi Jat,Karnataka,ADV0003,High,2247279,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.667072,2026-07-16 11:10:43.667072
CUST00240,Peter,Rao,Female,2006-09-22,vritti93@example.com,+918788462200,Parbhani,Uttarakhand,ADV0014,Low,886267,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.667129,2026-07-16 11:10:43.667129
CUST00241,Maya,Patla,Male,1957-02-21,pranitbala@example.net,+916159824875,Bhagalpur,Manipur,ADV0010,Medium,787044,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.667197,2026-07-16 11:10:43.667197
CUST00242,Bishakha,Biswas,Male,1998-01-14,itata@example.net,+917008458444,New Delhi,Himachal Pradesh,ADV0018,Low,1930098,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.667252,2026-07-16 11:10:43.667252
CUST00243,Mitesh,Sampath,Female,1996-04-21,senvarenya@example.net,+917593482331,Deoghar,Mizoram,ADV0018,Medium,2763483,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.667314,2026-07-16 11:10:43.667314
CUST00244,Omya,Bansal,Male,1996-05-26,frederick13@example.net,+919802823261,Rourkela,Rajasthan,ADV0014,High,715326,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.667374,2026-07-16 11:10:43.667374
CUST00245,Chaitanya,Ratta,Female,2006-08-12,qushi10@example.org,+918644206129,Korba,Mizoram,ADV0014,Medium,437222,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.667430,2026-07-16 11:10:43.667430
CUST00246,Zilmil,Kant,Female,1976-05-23,xsheth@example.net,+916933166190,Hapur,Andhra Pradesh,ADV0015,Medium,1290328,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.667495,2026-07-16 11:10:43.667495
CUST00247,Vasudha,Cheema,Female,1967-09-03,dalialucky@example.com,+916426724858,Tiruvottiyur,Manipur,ADV0012,High,1804387,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.667568,2026-07-16 11:10:43.667568
CUST00248,Samuel,Verma,Male,1978-07-19,cchatterjee@example.net,+917709996749,Imphal,Assam,ADV0009,Low,812374,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.667631,2026-07-16 11:10:43.667631
CUST00249,Charita,Basu,Female,1997-07-12,bajajhemal@example.net,+916393734347,Dehradun,Telangana,ADV0007,High,2982227,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.667688,2026-07-16 11:10:43.667688
CUST00250,Yagnesh,Varty,Male,1960-08-27,gangasandhu@example.com,+916217233051,Machilipatnam,Rajasthan,ADV0011,Low,828163,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.667744,2026-07-16 11:10:43.667744
CUST00251,Qarin,Grewal,Male,1987-09-08,brandhawa@example.net,+916294678352,Hospet,Odisha,ADV0018,Low,2759468,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.667807,2026-07-16 11:10:43.667807
CUST00252,Pushti,Ramachandran,Male,1950-10-18,sameshmallick@example.net,+919492035954,Gangtok,Bihar,ADV0008,Medium,918887,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.667866,2026-07-16 11:10:43.667866
CUST00253,Rachit,Pau,Male,1969-06-11,qcomar@example.net,+917190886387,Dehri,Rajasthan,ADV0005,Low,2565827,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.667925,2026-07-16 11:10:43.667925
CUST00254,Dhriti,Rama,Female,1985-12-29,pallindira@example.com,+919429590757,Bihar Sharif,Punjab,ADV0006,Low,408129,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.667993,2026-07-16 11:10:43.667993
CUST00255,Frado,Desai,Male,1968-09-13,dalajadada@example.org,+916063824611,Ajmer,Mizoram,ADV0012,Low,2769828,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.668051,2026-07-16 11:10:43.668051
CUST00256,Lipika,Sahota,Female,1985-02-17,lsampath@example.com,+916067779246,Miryalaguda,Goa,ADV0006,Medium,519777,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.668105,2026-07-16 11:10:43.668105
CUST00257,Vrishti,Mani,Male,1958-09-04,shravya90@example.com,+919185654811,Shivpuri,Chhattisgarh,ADV0014,High,776679,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.668162,2026-07-16 11:10:43.668162
CUST00258,Robert,Rajagopalan,Male,2006-06-10,rrege@example.com,+918045460840,Raiganj,Meghalaya,ADV0015,Medium,2452676,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.668216,2026-07-16 11:10:43.668216
CUST00259,Oliver,Butala,Male,1983-05-01,brindabali@example.com,+917941348507,Siwan,Jharkhand,ADV0017,Low,2879945,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.668272,2026-07-16 11:10:43.668272
CUST00260,Om,Shankar,Male,1983-05-07,hvaidya@example.net,+919123484878,Agartala,Tripura,ADV0017,Medium,2221169,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.668326,2026-07-16 11:10:43.668326
CUST00261,Jeevika,Barman,Male,1994-08-14,bkamdar@example.org,+916261243105,Bihar Sharif,West Bengal,ADV0016,Medium,2087921,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.668381,2026-07-16 11:10:43.668381
CUST00262,Bachittar,Sengupta,Male,1965-10-12,sarnajacob@example.org,+918105688676,Giridih,Tamil Nadu,ADV0015,Low,638859,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.668439,2026-07-16 11:10:43.668439
CUST00263,Indali,Sangha,Female,1960-03-01,samueljhaveri@example.org,+918612617557,Katihar,Himachal Pradesh,ADV0005,Low,829285,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.668569,2026-07-16 11:10:43.668569
CUST00264,Om,Naik,Female,2007-04-28,bimala94@example.net,+918681423225,Bhavnagar,Tripura,ADV0019,High,1663926,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.668640,2026-07-16 11:10:43.668640
CUST00265,Nisha,Bhargava,Female,2008-02-07,kevinkrish@example.org,+918565778475,Shahjahanpur,Tripura,ADV0017,Medium,2203020,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.668704,2026-07-16 11:10:43.668704
CUST00266,Maya,Suri,Female,1958-10-13,oeshi67@example.org,+916425968237,Sambhal,Mizoram,ADV0004,High,2612467,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.668761,2026-07-16 11:10:43.668761
CUST00267,Arunima,Pillay,Male,1976-11-28,lnarang@example.org,+917847136322,Berhampore,Rajasthan,ADV0015,Low,2035659,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.669018,2026-07-16 11:10:43.669018
CUST00268,Ishita,Bhatnagar,Female,1996-09-08,bkamdar@example.org,+919553738511,Agartala,Karnataka,ADV0015,Medium,2044787,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.669081,2026-07-16 11:10:43.669081
CUST00269,Bhanumati,Nazareth,Male,1982-04-13,vedhikaoza@example.net,+917342384949,Ranchi,Bihar,ADV0014,Medium,1369085,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.669139,2026-07-16 11:10:43.669139
CUST00270,Tripti,Babu,Female,1957-09-28,ridhishan@example.org,+916655579180,Panihati,Tamil Nadu,ADV0016,Low,682624,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.669209,2026-07-16 11:10:43.669209
CUST00271,Kevin,Mittal,Male,1959-10-04,girik54@example.org,+916400420225,Dehradun,Arunachal Pradesh,ADV0014,Low,1862994,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.669268,2026-07-16 11:10:43.669268
CUST00272,Meghana,Mody,Male,1992-08-24,pushtichand@example.net,+918389594115,Mumbai,Gujarat,ADV0002,High,2655464,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.669326,2026-07-16 11:10:43.669326
CUST00273,Vansha,Brahmbhatt,Female,1958-03-27,zilmilsaxena@example.org,+918877685081,Tiruvottiyur,Uttarakhand,ADV0004,Medium,1783097,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.669383,2026-07-16 11:10:43.669383
CUST00274,Jai,Sami,Female,1990-10-17,obobal@example.com,+919728427375,Kota,Bihar,ADV0002,Medium,2818302,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.669445,2026-07-16 11:10:43.669445
CUST00275,Dhriti,Pillai,Female,2001-08-20,lavanyadeol@example.net,+917510308881,Coimbatore,Mizoram,ADV0004,High,2428242,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.669503,2026-07-16 11:10:43.669503
CUST00276,Abhiram,Gala,Male,1976-01-24,maxsabharwal@example.net,+916664561034,Bellary,Assam,ADV0016,Low,753900,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.669575,2026-07-16 11:10:43.669575
CUST00277,Harish,Dey,Female,1994-03-07,bpanchal@example.com,+919630851168,Shahjahanpur,Himachal Pradesh,ADV0018,Medium,781863,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.669630,2026-07-16 11:10:43.669630
CUST00278,Frado,Kothari,Female,1982-08-20,avi43@example.net,+918465740756,Katni,Jharkhand,ADV0008,Medium,2652860,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.669691,2026-07-16 11:10:43.669691
CUST00279,Chatura,Khatri,Male,1979-03-30,khoslaxalak@example.net,+918615613239,Dehri,Andhra Pradesh,ADV0009,Low,1056719,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.669754,2026-07-16 11:10:43.669754
CUST00280,Jalsa,Nadig,Female,1958-03-12,ipau@example.net,+919018068234,Chittoor,Tripura,ADV0010,Medium,1772298,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.669822,2026-07-16 11:10:43.669822
CUST00281,Elijah,Badal,Male,1984-08-09,lalatanveer@example.org,+916779130936,Sikar,Mizoram,ADV0005,High,1981011,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.669883,2026-07-16 11:10:43.669883
CUST00282,Bhavini,Thaker,Male,1995-01-12,fratti@example.net,+916609346980,Alwar,Assam,ADV0001,Low,2525005,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.669938,2026-07-16 11:10:43.669938
CUST00283,Dayita,Brar,Male,1980-03-11,nachiketyadav@example.com,+917615742667,Dharmavaram,Rajasthan,ADV0014,Medium,1729821,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.670014,2026-07-16 11:10:43.670014
CUST00284,Dominic,Mukherjee,Male,1991-01-23,dalbirkonda@example.org,+917589365925,Bhiwandi,Manipur,ADV0010,High,1660560,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.670077,2026-07-16 11:10:43.670077
CUST00285,Christopher,More,Male,1989-03-03,jagdisharora@example.net,+919793925798,Hyderabad,Goa,ADV0002,Low,960224,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.670135,2026-07-16 11:10:43.670135
CUST00286,Watika,Palan,Male,1980-11-14,ojas52@example.net,+918894673596,Kochi,Tripura,ADV0003,Medium,2158550,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.670191,2026-07-16 11:10:43.670191
CUST00287,Ayushman,Nayak,Female,1997-05-08,devansh49@example.net,+918085901151,Mehsana,Manipur,ADV0020,Medium,2037212,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.670246,2026-07-16 11:10:43.670246
CUST00288,Yasti,Parsa,Female,1953-10-02,jhalakdugar@example.com,+916925861658,Chapra,Sikkim,ADV0017,Low,1747759,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.670304,2026-07-16 11:10:43.670304
CUST00289,Jack,Kari,Female,1993-07-03,basuadvik@example.org,+916476267947,Chittoor,Kerala,ADV0010,High,2787785,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.670360,2026-07-16 11:10:43.670360
CUST00290,Leela,Doctor,Female,1960-12-01,sainiudarsh@example.com,+918263164755,Erode,Telangana,ADV0010,Low,1224921,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.670417,2026-07-16 11:10:43.670417
CUST00291,Ekaja,Madan,Female,1998-06-12,jagdish80@example.org,+918574081104,Hazaribagh,Arunachal Pradesh,ADV0002,Low,1157412,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.670473,2026-07-16 11:10:43.670473
CUST00292,Nandini,Biswas,Female,2001-05-28,deepa51@example.net,+916907243029,Bangalore,Kerala,ADV0005,Medium,1514029,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.670556,2026-07-16 11:10:43.670556
CUST00293,Sai,Manne,Female,1983-03-29,xavier75@example.net,+916515328854,Thiruvananthapuram,Telangana,ADV0001,Medium,2106298,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.670614,2026-07-16 11:10:43.670614
CUST00294,Yatan,Dora,Male,1950-11-28,obajwa@example.net,+916554848380,Bangalore,Karnataka,ADV0013,High,1265154,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.670673,2026-07-16 11:10:43.670673
CUST00295,Aarav,Puri,Female,1999-10-13,hemang38@example.org,+916309561891,Pallavaram,Arunachal Pradesh,ADV0013,High,477428,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.670729,2026-07-16 11:10:43.670729
CUST00296,Lucky,Mammen,Female,1955-12-07,zinalsachar@example.net,+916080494302,Berhampore,Telangana,ADV0015,Low,1613071,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.670793,2026-07-16 11:10:43.670793
CUST00297,Frado,Chandran,Female,1979-11-08,lborde@example.net,+918462732890,Raebareli,Sikkim,ADV0013,High,2984948,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.670847,2026-07-16 11:10:43.670847
CUST00298,Kalpit,Khalsa,Female,1967-06-16,maya55@example.com,+917243458354,Muzaffarpur,Assam,ADV0004,Medium,387478,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.670902,2026-07-16 11:10:43.670902
CUST00299,Samaksh,Deshpande,Female,1995-10-10,dugalhitesh@example.org,+916738189691,Kirari Suleman Nagar,Karnataka,ADV0020,Medium,1817720,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.670960,2026-07-16 11:10:43.670960
CUST00300,Niharika,Dara,Male,1981-08-15,siyamorar@example.com,+917875662813,Jamshedpur,Assam,ADV0004,Low,2127359,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.671016,2026-07-16 11:10:43.671016
CUST00301,Nakul,Modi,Female,1998-06-21,kalefalak@example.org,+918250402001,Kulti,Kerala,ADV0003,Medium,1601385,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.671072,2026-07-16 11:10:43.671072
CUST00302,Meghana,Varghese,Female,1953-05-18,abha20@example.com,+916951644750,Miryalaguda,Telangana,ADV0011,Low,620358,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.671126,2026-07-16 11:10:43.671126
CUST00303,Zaid,Chandra,Male,1977-05-03,jairajarora@example.org,+918278930366,Bikaner,Gujarat,ADV0017,Low,1765386,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.671182,2026-07-16 11:10:43.671182
CUST00304,Nandini,Pradhan,Female,1990-05-05,ladfalan@example.org,+919124069454,Davanagere,Rajasthan,ADV0005,Low,731193,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.671249,2026-07-16 11:10:43.671249
CUST00305,Sachi,Dave,Male,1955-11-15,jason07@example.org,+917099375147,Chapra,Maharashtra,ADV0007,Low,2826644,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.671305,2026-07-16 11:10:43.671305
CUST00306,Megha,Taneja,Male,1952-03-31,wgera@example.org,+919265099819,Panipat,Himachal Pradesh,ADV0003,Low,2933808,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.671359,2026-07-16 11:10:43.671359
CUST00307,Sanaya,Dixit,Female,1952-07-19,chakrikatara@example.com,+917992663260,Ghaziabad,Assam,ADV0019,High,2182845,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.671416,2026-07-16 11:10:43.671416
CUST00308,Ati,Rajagopal,Female,1958-07-01,zaidbahl@example.com,+919711912062,Nangloi Jat,Nagaland,ADV0011,Low,2144498,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.671491,2026-07-16 11:10:43.671491
CUST00309,Vedhika,Padmanabhan,Male,2003-06-23,lipika42@example.org,+918014000727,Kavali,Haryana,ADV0015,High,1570120,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.671548,2026-07-16 11:10:43.671548
CUST00310,Ayushman,Mand,Female,1953-12-08,wwagle@example.net,+918540128512,Kozhikode,Bihar,ADV0002,Medium,2427925,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.671604,2026-07-16 11:10:43.671604
CUST00311,Yug,Khosla,Male,1965-12-30,kandalipika@example.com,+917333191560,Belgaum,Haryana,ADV0015,Medium,457736,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.671661,2026-07-16 11:10:43.671661
CUST00312,Eesha,Parmer,Male,2003-07-20,pandeylucky@example.net,+917583715924,Kumbakonam,Nagaland,ADV0010,Low,678730,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.671731,2026-07-16 11:10:43.671731
CUST00313,Dayamai,Gill,Female,1978-12-25,bhallaviraj@example.net,+917987331439,Jaipur,Mizoram,ADV0019,High,472061,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.672007,2026-07-16 11:10:43.672007
CUST00314,Vanya,Acharya,Female,1969-10-11,kalpitoak@example.net,+919904339835,North Dumdum,Arunachal Pradesh,ADV0019,High,1089533,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.672191,2026-07-16 11:10:43.672191
CUST00315,Anthony,Divan,Female,1984-07-24,indrajitvora@example.com,+918598480273,Dindigul,Tamil Nadu,ADV0016,High,932757,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.672293,2026-07-16 11:10:43.672293
CUST00316,Meghana,Chaudhuri,Male,1970-01-22,laban26@example.net,+917934982045,Ratlam,Goa,ADV0004,Medium,653702,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.672414,2026-07-16 11:10:43.672414
CUST00317,Ishanvi,Kapoor,Male,1989-02-20,kritikamohanty@example.net,+916168114160,Warangal,Goa,ADV0008,High,2136091,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.672535,2026-07-16 11:10:43.672535
CUST00318,Aarav,Raman,Female,1999-11-19,gopaleesha@example.net,+918250857309,Buxar,Bihar,ADV0017,High,965829,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.672622,2026-07-16 11:10:43.672622
CUST00319,Watika,Dhaliwal,Female,1969-09-29,khannaidika@example.com,+917601387070,Hubli–Dharwad,Uttarakhand,ADV0010,Medium,2014503,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.672705,2026-07-16 11:10:43.672705
CUST00320,Gautami,Sekhon,Female,1951-03-14,zaidbir@example.com,+918915843503,Moradabad,Telangana,ADV0020,Low,2946130,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.672789,2026-07-16 11:10:43.672789
CUST00321,Aarav,Bava,Female,1972-12-03,aganesan@example.com,+916283089268,Etawah,Nagaland,ADV0011,Low,2640267,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.672877,2026-07-16 11:10:43.672877
CUST00322,Keya,Chaudhuri,Female,1998-08-11,nicholasseth@example.org,+917220401982,Durg,Andhra Pradesh,ADV0009,High,2827910,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.672956,2026-07-16 11:10:43.672956
CUST00323,Eiravati,Lal,Male,2005-09-25,oommenonkar@example.com,+917431779064,Aurangabad,Nagaland,ADV0003,High,893193,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.673032,2026-07-16 11:10:43.673032
CUST00324,Girik,Nigam,Female,1984-12-28,bbalasubramanian@example.net,+917332435144,Medininagar,Maharashtra,ADV0013,Low,2795783,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.673111,2026-07-16 11:10:43.673111
CUST00325,Naksh,Bera,Male,1956-05-30,ranveerrout@example.net,+917329644079,Ichalkaranji,Jharkhand,ADV0018,Medium,2999006,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.673187,2026-07-16 11:10:43.673187
CUST00326,Wazir,Char,Female,1953-06-01,ddube@example.com,+919492602049,Purnia,Assam,ADV0005,High,2507853,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.673257,2026-07-16 11:10:43.673257
CUST00327,Chaitaly,Srinivasan,Male,1962-02-13,jhaverionkar@example.net,+918774655465,Jodhpur,Meghalaya,ADV0014,High,1817617,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.673336,2026-07-16 11:10:43.673336
CUST00328,Jack,Morar,Male,1996-01-23,qsuresh@example.com,+917557345129,Tinsukia,Madhya Pradesh,ADV0010,Low,1198389,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.673427,2026-07-16 11:10:43.673427
CUST00329,Qasim,Prabhakar,Female,2001-11-24,rachit70@example.com,+919290615870,Kirari Suleman Nagar,Himachal Pradesh,ADV0016,Low,1250190,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.673516,2026-07-16 11:10:43.673516
CUST00330,Upkaar,Luthra,Male,1983-04-07,gunbirchada@example.net,+916665484476,Hosur,Maharashtra,ADV0003,Medium,724215,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.673596,2026-07-16 11:10:43.673596
CUST00331,Utkarsh,Bhat,Male,1999-04-22,rwason@example.com,+918842964443,Fatehpur,Jharkhand,ADV0011,High,849659,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.673662,2026-07-16 11:10:43.673662
CUST00332,Farhan,Rana,Female,2002-11-25,thakkarzansi@example.net,+916662510569,Jamshedpur,Tripura,ADV0006,Low,2920351,Active,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:43.673734,2026-07-16 11:10:43.673734
